Title_id,Age,IMDb,Rotten_tomatoes
12355,18+,5.2,22%
12356,,6.8,
12357,,7.2,
12358,18+,6.1,40%
12359,16+,7.0,
12360,18+,5.7,30%
12361,18+,5.4,73%
12362,,7.9,
12363,13+,4.6,61%
12364,18+,5.9,47%
12365,18+,5.8,26%
12366,,6.5,65%
12367,7+,7.4,
12368,,5.9,59%
12369,,7.2,
12370,,6.5,
12371,,6.4,55%
12372,,7.3,
12373,,6.4,
12374,7+,6.5,
12375,,6.8,
12376,,5.9,63%
12377,,5.6,
12378,,6.2,64%
12379,18+,6.5,67%
12380,,7.0,
12381,18+,6.1,11%
12382,,6.5,91%
12383,all,5.9,17%
12384,16+,5.0,67%
12385,,7.1,
12386,,4.9,75%
12387,18+,4.7,31%
12388,18+,6.0,21%
12389,18+,6.9,
12390,18+,5.9,42%
12391,18+,6.7,40%
12392,,7.5,
12393,18+,6.2,37%
12394,18+,5.5,63%
12395,13+,6.5,43%
12396,18+,5.4,27%
12397,18+,5.6,38%
12398,13+,6.2,53%
12399,13+,6.1,50%
12400,,7.7,
12401,18+,5.4,67%
12402,18+,6.4,
12403,,7.3,
12404,,6.6,
12405,,6.5,63%
12406,18+,5.3,54%
12407,,7.3,
12408,18+,5.8,38%
12409,13+,6.0,46%
12410,13+,5.1,15%
12411,,6.4,86%
12412,7+,6.9,
12413,,4.8,78%
12414,7+,7.5,
12415,13+,6.3,50%
12416,,7.1,
12417,,7.5,69%
12418,,7.5,60%
12419,,5.6,
12420,18+,5.4,78%
12421,,7.2,
12422,,4.7,43%
12423,18+,4.5,62%
12424,18+,5.2,22%
12425,,7.2,
12426,7+,7.0,
12427,,6.2,
12428,18+,7.2,
12429,all,7.2,
12430,,7.1,
12431,,7.4,60%
12432,,6.0,67%
12433,7+,5.4,20%
12434,,5.3,56%
12435,,7.9,
12436,,7.0,
12437,,6.7,60%
12438,,6.9,
12439,13+,7.7,
12440,18+,5.6,77%
12441,7+,5.8,38%
12442,,8.2,
12443,,6.0,23%
12444,,5.5,
12445,,7.2,
12446,18+,5.4,9%
12447,18+,7.1,
12448,,6.8,
12449,,9.3,
12450,18+,5.8,69%
12451,,5.6,83%
12452,all,8.9,
12453,13+,7.2,
12454,7+,6.0,40%
12455,,8.6,
12456,all,6.3,60%
12457,7+,5.8,
12458,,5.9,52%
12459,18+,5.2,11%
12460,,6.9,
12461,,5.5,65%
12462,18+,5.6,41%
12463,18+,6.7,
12464,16+,7.0,
12465,13+,7.3,
12466,13+,5.4,8%
12467,7+,7.0,
12468,13+,5.4,4%
12469,13+,7.6,
12470,,6.7,
12471,13+,5.4,11%
12472,18+,4.9,61%
12473,18+,6.2,32%
12474,,5.5,60%
12475,,7.2,
12476,18+,6.4,20%
12477,,4.9,67%
12478,18+,5.2,41%
12479,,5.8,
12480,,7.2,
12481,18+,6.3,
12482,18+,4.6,20%
12483,18+,5.6,5%
12484,,5.8,17%
12485,,5.4,33%
12486,,5.4,13%
12487,,6.3,80%
12488,,7.1,
12489,,8.4,
12490,18+,6.0,54%
12491,7+,5.6,29%
12492,16+,6.0,20%
12493,,8.5,
12494,18+,5.6,36%
12495,13+,5.5,11%
12496,,6.8,
12497,all,7.4,
12498,13+,6.8,
12499,,7.3,
12500,7+,6.3,
12501,,4.9,58%
12502,13+,6.6,30%
12503,,6.5,14%
12504,7+,5.8,18%
12505,,4.5,63%
12506,7+,6.2,50%
12507,,6.7,
12508,13+,6.8,60%
12509,13+,4.5,75%
12510,,6.7,
12511,18+,5.7,53%
12512,,7.0,
12513,,7.1,
12514,18+,7.8,
12515,,5.8,
12516,18+,6.1,67%
12517,13+,5.8,33%
12518,,6.9,
12519,7+,6.2,40%
12520,,5.3,27%
12521,all,7.7,
12522,,5.8,71%
12523,18+,5.0,
12524,,6.1,67%
12525,,5.4,
12526,7+,5.9,
12527,,6.7,50%
12528,,7.5,
12529,18+,5.4,36%
12530,,6.7,63%
12531,,8.1,
12532,,6.5,
12533,18+,6.2,
12534,,8.3,
12535,,6.6,67%
12536,,6.5,59%
12537,,7.9,
12538,18+,4.8,
12539,,8.0,
12540,7+,6.9,
12541,,6.7,65%
12542,,6.9,63%
12543,,8.1,
12544,18+,5.9,53%
12545,18+,6.2,50%
12546,,7.2,62%
12547,,5.5,27%
12548,18+,6.5,
12549,18+,6.3,26%
12550,18+,5.3,2%
12551,7+,8.3,
12552,,6.6,30%
12553,7+,6.5,60%
12554,13+,5.9,22%
12555,7+,7.7,
12556,18+,5.3,59%
12557,13+,6.3,50%
12558,18+,7.1,
12559,18+,5.7,20%
12560,18+,5.2,32%
12561,,5.6,50%
12562,,5.7,43%
12563,16+,7.4,
12564,7+,6.8,
12565,7+,5.2,43%
12566,18+,5.6,23%
12567,18+,6.4,57%
12568,,7.2,
12569,,7.3,
12570,,7.0,
12571,,6.7,40%
12572,,7.1,
12573,,6.5,
12574,18+,6.4,57%
12575,,6.8,
12576,,7.0,
12577,7+,5.3,
12578,,7.6,
12579,18+,6.7,
12580,,5.8,
12581,7+,8.1,
12582,18+,6.0,33%
12583,13+,7.4,
12584,18+,5.6,40%
12585,13+,5.0,29%
12586,16+,6.6,64%
12587,18+,6.5,
12588,,6.3,
12589,13+,6.6,
12590,13+,6.4,
12591,18+,6.3,
12592,13+,6.3,39%
12593,18+,6.5,
12594,16+,7.2,
12595,7+,6.7,54%
12596,,5.2,56%
12597,,6.5,
12598,13+,5.7,57%
12599,all,8.1,
12600,,6.6,54%
12601,7+,7.6,
12602,13+,3.9,30%
12603,,7.0,
12604,,7.2,
12605,,6.5,
12606,,5.3,44%
12607,,7.2,
12608,,8.0,
12609,7+,8.5,
12610,,6.3,56%
12611,,8.1,
12612,18+,7.0,13%
12613,,8.7,
12614,,9.0,
12615,16+,6.7,
12616,,7.0,
12617,,6.9,
12618,,7.3,
12619,,6.7,63%
12620,18+,5.3,57%
12621,,6.3,
12622,,6.0,80%
12623,18+,6.3,23%
12624,,7.7,
12625,13+,5.1,17%
12626,,7.5,
12627,18+,5.6,40%
12628,,5.3,100%
12629,,4.2,50%
12630,7+,6.9,41%
12631,,7.2,80%
12632,7+,5.8,80%
12633,,4.9,67%
12634,18+,7.0,
12635,13+,5.8,14%
12636,18+,4.9,50%
12637,18+,5.4,38%
12638,,6.5,58%
12639,,8.1,
12640,,6.2,
12641,,5.3,60%
12642,all,6.8,
12643,18+,5.1,57%
12644,,7.1,88%
12645,,6.2,
12646,18+,4.3,
12647,13+,8.2,
12648,,6.6,
12649,,6.9,88%
12650,,7.6,
12651,,7.3,
12652,all,5.7,50%
12653,,7.6,100%
12654,13+,6.3,12%
12655,,5.1,44%
12656,,5.7,
12657,,7.5,
12658,18+,5.8,43%
12659,,5.9,27%
12660,18+,4.7,50%
12661,18+,6.5,
12662,,7.6,
12663,,7.0,
12664,,5.0,50%
12665,18+,5.5,38%
12666,,7.1,
12667,18+,6.0,29%
12668,18+,5.0,12%
12669,,7.5,40%
12670,,5.7,83%
12671,7+,5.9,20%
12672,,6.0,43%
12673,18+,5.5,29%
12674,7+,7.1,
12675,7+,5.0,18%
12676,,6.9,
12677,,5.8,60%
12678,18+,4.7,50%
12679,,7.5,
12680,,6.8,67%
12681,7+,5.7,36%
12682,,6.9,
12683,all,6.6,
12684,13+,6.4,
12685,,7.2,
12686,,8.0,
12687,18+,6.3,
12688,all,6.7,
12689,,6.9,80%
12690,,6.5,
12691,7+,6.4,
12692,13+,6.3,
12693,,7.4,
12694,,7.4,33%
12695,,7.2,
12696,13+,8.7,
12697,,6.9,
12698,13+,7.5,
12699,7+,5.8,10%
12700,,7.5,
12701,13+,6.4,14%
12702,18+,7.1,
12703,,6.5,
12704,all,6.9,
12705,,5.5,58%
12706,,7.1,
12707,18+,5.7,64%
12708,7+,7.6,
12709,18+,6.1,
12710,18+,7.3,
12711,,7.5,
12712,all,6.0,15%
12713,18+,6.8,
12714,,4.3,67%
12715,18+,7.1,
12716,,5.8,
12717,7+,6.2,22%
12718,,5.6,50%
12719,,5.1,40%
12720,13+,5.6,19%
12721,,7.3,
12722,18+,7.4,
12723,13+,6.3,50%
12724,7+,4.8,11%
12725,18+,5.6,41%
12726,,6.2,
12727,,5.6,89%
12728,13+,7.2,
12729,7+,6.9,
12730,18+,6.5,
12731,all,8.1,
12732,,4.9,
12733,,7.1,
12734,,5.0,58%
12735,18+,5.1,40%
12736,7+,5.6,
12737,,6.2,38%
12738,,7.5,92%
12739,,4.8,63%
12740,18+,7.2,
12741,,7.6,
12742,18+,6.1,
12743,,6.3,67%
12744,,4.9,64%
12745,7+,6.7,21%
12746,18+,6.1,
12747,18+,5.7,29%
12748,,6.3,
12749,13+,6.8,
12750,,6.9,
12751,,5.5,50%
12752,,7.5,
12753,,7.4,
12754,,4.4,62%
12755,,7.3,
12756,all,8.2,
12757,18+,5.2,38%
12758,13+,5.3,55%
12759,,6.4,
12760,16+,6.6,75%
12761,,7.4,
12762,,7.1,
12763,,6.3,
12764,,7.1,
12765,18+,6.2,16%
12766,18+,5.4,30%
12767,,8.3,
12768,7+,7.3,
12769,,7.0,
12770,,8.1,
12771,,5.3,56%
12772,18+,3.4,80%
12773,16+,3.8,40%
12774,,5.5,
12775,18+,4.9,58%
12776,,7.4,
12777,18+,3.8,
12778,18+,5.0,43%
12779,18+,5.3,
12780,,6.9,
12781,18+,6.2,
12782,7+,6.9,
12783,,6.7,
12784,16+,5.2,73%
12785,,6.6,
12786,16+,6.9,90%
12787,18+,5.4,55%
12788,18+,5.7,
12789,7+,7.2,33%
12790,,7.4,
12791,,6.9,
12792,18+,5.3,40%
12793,,7.0,79%
12794,,7.4,
12795,18+,7.2,
12796,all,7.3,
12797,,3.6,38%
12798,,6.4,
12799,13+,6.9,34%
12800,all,7.1,
12801,,7.3,
12802,,7.5,
12803,18+,5.0,
12804,18+,5.6,
12805,,6.8,
12806,,6.6,
12807,,6.5,85%
12808,,7.4,60%
12809,18+,5.5,29%
12810,18+,5.6,21%
12811,,5.3,54%
12812,,7.6,
12813,,5.3,70%
12814,,7.5,74%
12815,18+,5.6,10%
12816,13+,5.4,
12817,,5.0,16%
12818,,8.2,
12819,7+,3.8,50%
12820,,5.7,25%
12821,,8.0,
12822,18+,5.2,33%
12823,18+,5.5,39%
12824,13+,6.7,
12825,18+,6.7,33%
12826,18+,4.9,33%
12827,,5.6,
12828,,8.3,
12829,,7.0,
12830,18+,6.2,
12831,13+,4.7,44%
12832,,9.3,
12833,,7.2,
12834,13+,6.5,
12835,13+,6.8,
12836,18+,7.1,
12837,,7.4,63%
12838,18+,5.8,
12839,16+,4.1,36%
12840,7+,6.8,
12841,,7.4,
12842,7+,7.3,
12843,,6.3,70%
12844,,5.6,50%
12845,18+,6.1,
12846,18+,4.9,56%
12847,7+,6.7,
12848,,7.0,
12849,,6.7,
12850,7+,7.2,
12851,13+,7.5,
12852,7+,6.3,
12853,,6.3,
12854,,6.7,
12855,,7.0,
12856,13+,6.4,
12857,,7.1,
12858,13+,6.0,21%
12859,,6.7,
12860,,7.5,
12861,18+,5.2,
12862,,8.5,
12863,,8.4,
12864,7+,5.4,57%
12865,,5.6,20%
12866,,8.4,
12867,18+,4.9,56%
12868,all,6.4,
12869,,7.5,
12870,,7.0,
12871,18+,4.4,38%
12872,,6.7,90%
12873,18+,5.2,
12874,18+,5.9,40%
12875,,6.8,
12876,all,6.5,
12877,,6.7,
12878,,6.4,
12879,,9.0,
12880,,6.8,
12881,,5.1,
12882,13+,6.4,
12883,7+,6.5,
12884,,7.8,
12885,7+,7.3,
12886,18+,4.6,80%
12887,,6.5,
12888,18+,5.8,42%
12889,,6.7,
12890,18+,6.2,
12891,,7.9,
12892,,6.0,67%
12893,,5.8,
12894,,7.4,
12895,,6.6,
12896,13+,5.8,27%
12897,18+,6.1,50%
12898,,6.9,
12899,,6.2,
12900,18+,5.5,42%
12901,7+,6.9,
12902,7+,8.4,
12903,,6.9,
12904,,6.5,71%
12905,18+,5.7,54%
12906,13+,5.8,57%
12907,,7.4,
12908,,7.6,
12909,18+,6.4,60%
12910,,7.2,40%
12911,7+,6.2,
12912,,6.9,
12913,,7.1,
12914,18+,5.8,
12915,,4.2,43%
12916,18+,4.1,71%
12917,all,5.6,11%
12918,,6.2,
12919,13+,5.6,
12920,,5.6,67%
12921,,6.4,
12922,,5.0,57%
12923,all,6.6,
12924,,6.1,
12925,,7.9,
12926,18+,6.4,
12927,18+,4.4,57%
12928,18+,6.3,
12929,,6.7,
12930,,5.9,
12931,,6.9,
12932,,7.6,
12933,7+,5.3,43%
12934,18+,6.1,38%
12935,7+,7.0,
12936,16+,4.8,
12937,,8.5,
12938,18+,5.7,20%
12939,,4.9,
12940,18+,5.5,70%
12941,18+,5.7,18%
12942,7+,3.8,39%
12943,,7.5,
12944,,7.3,
12945,13+,5.0,
12946,18+,4.5,43%
12947,7+,8.1,
12948,18+,5.1,19%
12949,,6.8,
12950,7+,5.1,
12951,18+,5.1,3%
12952,13+,8.1,
12953,,6.9,
12954,,6.9,56%
12955,18+,8.0,
12956,,7.0,
12957,13+,6.9,
12958,,6.5,
12959,18+,5.3,8%
12960,,5.4,25%
12961,,7.5,
12962,,7.6,
12963,16+,7.4,
12964,16+,6.5,
12965,18+,5.9,
12966,18+,6.8,
12967,all,6.0,
12968,7+,6.4,33%
12969,,7.1,
12970,18+,5.8,
12971,7+,6.0,
12972,18+,6.8,
12973,18+,7.2,
12974,all,6.0,
12975,18+,3.9,20%
12976,,6.9,
12977,7+,6.2,50%
12978,18+,6.3,36%
12979,,8.3,
12980,,6.4,
12981,18+,5.9,45%
12982,,6.3,
12983,,7.1,
12984,,8.7,
12985,,7.7,
12986,all,5.3,53%
12987,all,4.6,43%
12988,18+,6.5,
12989,,6.6,
12990,7+,6.9,
12991,18+,5.9,72%
12992,13+,6.6,
12993,18+,5.3,
12994,,7.1,
12995,18+,5.9,
12996,,5.4,
12997,,6.6,
12998,,5.4,30%
12999,16+,3.9,30%
13000,all,7.5,
13001,7+,6.6,13%
13002,16+,6.4,
13003,,5.7,42%
13004,18+,4.5,20%
13005,all,7.1,
13006,all,6.5,
13007,,6.4,
13008,,7.5,
13009,18+,7.0,
13010,,6.7,
13011,,6.2,
13012,13+,5.8,9%
13013,,7.8,
13014,,7.1,
13015,,6.9,
13016,18+,6.2,17%
13017,7+,6.2,
13018,,8.0,
13019,all,7.6,
13020,13+,6.2,
13021,7+,6.5,
13022,18+,5.9,17%
13023,,5.9,
13024,,7.5,
13025,all,5.3,
13026,,7.9,
13027,,5.2,53%
13028,,7.6,89%
13029,all,7.0,
13030,,7.2,
13031,,8.3,
13032,7+,6.6,
13033,7+,5.8,
13034,18+,5.7,20%
13035,7+,6.4,
13036,16+,6.2,
13037,,6.4,
13038,,9.3,
13039,,7.7,
13040,,5.5,74%
13041,7+,5.3,29%
13042,16+,6.5,
13043,7+,6.4,
13044,,7.1,
13045,,5.7,60%
13046,,5.7,
13047,,6.7,75%
13048,,6.7,
13049,,5.5,
13050,,7.5,
13051,7+,7.0,
13052,,6.5,64%
13053,,6.1,60%
13054,,5.0,
13055,,7.2,
13056,,7.6,
13057,18+,6.8,
13058,18+,6.6,50%
13059,13+,5.2,
13060,,7.7,
13061,,6.1,59%
13062,,7.2,67%
13063,,6.6,
13064,18+,4.3,16%
13065,18+,4.6,
13066,,5.4,
13067,18+,4.5,44%
13068,16+,5.6,20%
13069,7+,4.0,29%
13070,,6.9,
13071,18+,5.9,
13072,,7.8,
13073,7+,6.3,
13074,,7.4,
13075,18+,5.8,
13076,7+,7.7,
13077,13+,7.0,
13078,all,6.6,
13079,18+,5.7,
13080,,6.9,
13081,,7.1,
13082,,5.4,
13083,,6.4,
13084,,7.0,
13085,,7.5,
13086,,7.3,
13087,7+,6.1,
13088,,7.6,
13089,,7.4,
13090,,7.0,
13091,all,5.8,
13092,,6.2,
13093,13+,6.1,31%
13094,18+,8.0,
13095,,5.8,27%
13096,all,6.3,
13097,,7.1,
13098,18+,4.8,57%
13099,,6.2,42%
13100,,6.5,
13101,18+,5.9,38%
13102,,8.6,
13103,13+,9.1,
13104,13+,6.3,43%
13105,,5.3,
13106,7+,7.1,
13107,13+,4.4,3%
13108,,8.2,
13109,all,7.9,
13110,7+,7.6,
13111,,7.4,
13112,,6.6,
13113,,6.4,56%
13114,18+,5.4,5%
13115,all,6.2,38%
13116,7+,7.4,
13117,,7.4,
13118,7+,5.6,
13119,18+,5.2,
13120,,6.9,100%
13121,,4.5,
13122,18+,6.1,50%
13123,18+,7.0,
13124,all,6.4,
13125,,6.2,
13126,,6.6,38%
13127,18+,6.1,
13128,all,7.1,
13129,,5.5,
13130,all,7.0,
13131,,6.3,
13132,,6.3,
13133,,6.6,29%
13134,all,6.9,
13135,,5.4,
13136,18+,4.3,71%
13137,,6.2,27%
13138,18+,5.4,18%
13139,18+,5.4,
13140,,4.1,
13141,18+,5.6,58%
13142,all,7.5,
13143,,6.4,
13144,13+,7.8,
13145,13+,5.7,
13146,,7.2,
13147,,7.1,
13148,7+,6.6,
13149,13+,5.9,
13150,13+,4.7,8%
13151,all,6.6,55%
13152,,7.3,100%
13153,7+,7.0,
13154,,6.1,
13155,18+,8.1,
13156,,6.6,
13157,18+,6.3,
13158,18+,6.8,
13159,all,7.3,
13160,,6.1,40%
13161,7+,4.2,35%
13162,,7.3,
13163,,5.3,31%
13164,,7.3,
13165,,7.7,
13166,,5.7,
13167,18+,5.5,
13168,,7.8,
13169,18+,6.1,70%
13170,,6.3,
13171,,5.4,6%
13172,,7.6,
13173,,7.5,
13174,,6.8,100%
13175,,6.4,
13176,18+,6.5,46%
13177,7+,6.1,13%
13178,18+,8.3,
13179,,7.5,
13180,,3.7,70%
13181,,7.3,100%
13182,,6.3,
13183,18+,6.8,
13184,,7.5,
13185,,6.7,
13186,,7.2,
13187,,6.5,
13188,7+,7.0,
13189,all,6.2,
13190,,8.6,
13191,,7.0,
13192,,7.1,
13193,7+,6.5,
13194,18+,5.9,
13195,18+,5.8,
13196,,5.3,62%
13197,,6.5,83%
13198,13+,7.2,
13199,7+,6.5,
13200,16+,7.6,
13201,18+,4.5,9%
13202,,7.4,
13203,,6.1,
13204,13+,6.2,
13205,18+,5.4,22%
13206,all,6.6,
13207,18+,6.8,88%
13208,18+,5.1,33%
13209,,6.9,
13210,,8.0,
13211,18+,5.4,
13212,,8.6,
13213,,7.3,
13214,,6.4,
13215,,7.6,
13216,,5.9,
13217,,5.5,
13218,,5.5,
13219,7+,6.5,60%
13220,,6.3,57%
13221,,6.5,
13222,13+,5.5,
13223,,7.5,
13224,,5.6,
13225,,7.9,
13226,,7.8,
13227,,6.0,
13228,,5.8,
13229,18+,6.4,
13230,,4.7,
13231,,8.6,
13232,,6.1,29%
13233,18+,5.5,38%
13234,,7.3,
13235,13+,6.7,79%
13236,18+,5.7,
13237,,7.4,
13238,,5.5,
13239,18+,5.0,
13240,7+,6.7,
13241,18+,5.6,13%
13242,18+,5.7,54%
13243,,6.5,
13244,18+,5.7,29%
13245,7+,7.4,
13246,,6.6,20%
13247,,6.5,40%
13248,,8.3,
13249,13+,6.8,
13250,,7.1,
13251,,6.3,
13252,18+,7.5,
13253,,7.2,
13254,18+,7.0,
13255,16+,8.8,
13256,,5.4,
13257,,6.9,
13258,,8.2,
13259,18+,6.4,
13260,18+,4.3,
13261,,6.3,
13262,,6.1,95%
13263,,7.7,
13264,,5.6,
13265,18+,5.2,
13266,,7.6,
13267,13+,5.4,
13268,13+,5.3,33%
13269,all,6.6,100%
13270,18+,6.0,14%
13271,,7.3,
13272,,6.5,
13273,,7.1,
13274,13+,5.8,50%
13275,,5.2,47%
13276,all,6.7,
13277,,6.2,
13278,,7.0,
13279,,5.2,67%
13280,13+,6.3,50%
13281,,8.5,
13282,13+,7.1,
13283,,6.9,
13284,,6.3,
13285,,6.6,
13286,7+,5.0,
13287,,4.9,
13288,,7.7,
13289,,6.9,
13290,,6.2,
13291,,6.3,
13292,,6.9,
13293,all,6.6,
13294,7+,6.1,
13295,,7.1,
13296,,4.5,53%
13297,,7.1,
13298,7+,6.2,
13299,,5.3,
13300,18+,6.2,
13301,7+,4.9,4%
13302,,7.1,
13303,,6.9,
13304,,6.2,
13305,7+,6.5,
13306,,5.7,
13307,,6.4,
13308,18+,7.2,
13309,,7.1,60%
13310,18+,5.9,44%
13311,,4.6,62%
13312,,7.7,
13313,18+,5.4,16%
13314,18+,5.3,50%
13315,,7.0,
13316,,7.3,
13317,18+,6.3,
13318,18+,3.8,
13319,,6.6,
13320,,6.7,83%
13321,,7.6,
13322,18+,6.6,
13323,,6.9,
13324,,6.9,
13325,,6.2,
13326,,6.4,33%
13327,,5.3,64%
13328,,5.4,67%
13329,,5.6,
13330,all,5.6,
13331,7+,7.3,
13332,,6.6,50%
13333,18+,6.2,
13334,,4.3,74%
13335,,5.0,
13336,,5.2,38%
13337,,5.1,60%
13338,18+,5.6,29%
13339,7+,6.6,
13340,18+,6.2,
13341,13+,6.7,
13342,,5.7,
13343,,8.3,
13344,,6.7,
13345,,3.8,
13346,,7.4,100%
13347,,7.4,
13348,,6.7,
13349,13+,7.8,
13350,all,6.5,
13351,,7.2,
13352,7+,6.8,
13353,18+,6.8,
13354,,3.3,
13355,,7.7,
13356,,5.5,
13357,18+,5.0,22%
13358,,6.9,
13359,13+,3.2,6%
13360,7+,6.3,
13361,,6.1,
13362,,7.1,
13363,,5.1,20%
13364,all,6.3,
13365,,7.2,
13366,,6.5,
13367,18+,5.8,
13368,,6.4,
13369,18+,6.2,23%
13370,18+,6.5,
13371,13+,6.3,
13372,18+,7.0,
13373,,6.9,
13374,,4.5,
13375,,7.6,
13376,,4.9,40%
13377,,4.5,38%
13378,7+,5.0,13%
13379,,6.4,
13380,,7.2,
13381,,7.6,
13382,,6.5,
13383,18+,6.4,
13384,18+,5.5,
13385,,5.9,
13386,18+,6.8,
13387,,6.0,
13388,,6.9,
13389,,6.3,
13390,13+,8.0,
13391,18+,5.9,
13392,18+,4.1,33%
13393,,8.3,
13394,,4.3,
13395,,6.8,
13396,,4.6,
13397,18+,5.8,
13398,18+,5.4,20%
13399,,7.4,
13400,7+,5.4,
13401,,7.5,
13402,,6.5,
13403,,5.7,47%
13404,7+,6.6,92%
13405,,5.3,50%
13406,18+,6.3,
13407,18+,6.1,80%
13408,,6.7,
13409,,7.9,
13410,18+,5.2,38%
13411,,5.0,29%
13412,,6.7,
13413,,6.5,
13414,,7.6,50%
13415,,6.4,
13416,,6.6,
13417,16+,5.2,
13418,,4.6,63%
13419,18+,6.3,
13420,,6.8,
13421,,7.6,
13422,7+,5.6,
13423,,6.5,
13424,,4.7,45%
13425,,7.6,
13426,,5.9,77%
13427,18+,7.2,
13428,,4.9,
13429,,6.5,
13430,,4.9,
13431,18+,4.8,33%
13432,,5.2,42%
13433,13+,5.6,67%
13434,,7.3,
13435,,7.3,
13436,,7.4,
13437,,6.1,
13438,,7.2,
13439,,5.5,17%
13440,,4.4,38%
13441,,6.1,
13442,13+,4.1,13%
13443,18+,5.3,
13444,,6.0,
13445,all,5.5,85%
13446,,6.4,
13447,,7.4,
13448,13+,5.0,
13449,,6.4,
13450,18+,5.3,
13451,13+,6.9,
13452,all,5.4,
13453,,6.1,44%
13454,,5.9,
13455,18+,5.6,29%
13456,,6.6,
13457,7+,6.0,
13458,7+,5.7,
13459,,5.0,
13460,,8.4,
13461,,6.4,
13462,all,6.8,
13463,7+,7.8,
13464,,6.9,
13465,all,6.7,
13466,,5.3,
13467,16+,4.8,80%
13468,,7.1,
13469,,6.3,
13470,18+,5.7,
13471,,5.8,
13472,,6.7,
13473,7+,7.8,
13474,,6.0,
13475,,6.1,
13476,,6.1,
13477,,7.0,
13478,,6.8,
13479,,6.4,
13480,,7.2,
13481,,7.4,
13482,all,6.9,
13483,,6.8,
13484,,6.8,
13485,18+,6.4,50%
13486,18+,4.9,
13487,,6.5,
13488,,6.7,
13489,all,7.9,
13490,,3.5,
13491,13+,6.5,
13492,18+,5.2,
13493,,7.1,
13494,,7.9,
13495,,7.4,
13496,,6.1,
13497,18+,5.4,50%
13498,18+,4.8,
13499,7+,6.0,
13500,,6.6,
13501,,7.1,
13502,,6.4,
13503,all,7.8,
13504,,5.3,
13505,18+,4.6,
13506,18+,5.6,
13507,,6.8,
13508,,6.2,
13509,,4.2,45%
13510,,5.2,
13511,,6.2,
13512,,7.8,
13513,,7.0,
13514,13+,7.0,
13515,,6.9,
13516,18+,4.6,
13517,,6.9,
13518,18+,6.2,
13519,,5.6,
13520,18+,6.2,8%
13521,18+,5.8,
13522,16+,6.1,
13523,,6.2,83%
13524,18+,7.1,
13525,all,6.1,
13526,,5.0,
13527,13+,8.7,
13528,,8.2,
13529,,6.6,
13530,,7.4,
13531,,5.5,
13532,18+,5.7,
13533,,5.3,
13534,,6.0,
13535,,4.9,27%
13536,16+,5.3,46%
13537,18+,4.8,
13538,all,5.6,
13539,18+,5.6,
13540,,7.3,
13541,,6.2,
13542,,6.3,
13543,18+,6.0,46%
13544,7+,4.5,4%
13545,7+,6.4,
13546,13+,5.3,23%
13547,,6.9,
13548,,7.5,
13549,,5.8,50%
13550,,8.1,
13551,,5.9,
13552,,5.4,
13553,,6.8,
13554,7+,6.9,
13555,,5.6,
13556,,6.7,
13557,,8.3,
13558,,6.8,
13559,18+,6.8,
13560,7+,5.9,
13561,,7.3,
13562,,5.2,
13563,,5.2,55%
13564,,7.8,
13565,7+,4.5,
13566,,5.4,
13567,18+,5.2,
13568,18+,5.7,36%
13569,7+,8.0,
13570,,4.2,
13571,18+,6.1,
13572,,6.7,
13573,,7.5,
13574,7+,7.4,
13575,18+,5.0,
13576,,6.4,
13577,,5.0,
13578,,5.1,
13579,,7.1,
13580,,6.9,
13581,7+,6.6,
13582,13+,7.1,
13583,13+,6.3,
13584,,7.6,
13585,7+,6.3,
13586,18+,6.3,
13587,,6.5,
13588,,8.8,
13589,7+,6.4,
13590,,7.5,
13591,16+,5.6,
13592,13+,5.9,
13593,,4.6,
13594,7+,5.8,
13595,13+,6.7,
13596,,8.1,
13597,18+,6.1,
13598,13+,4.6,
13599,18+,5.2,50%
13600,18+,4.7,
13601,,7.2,
13602,7+,6.4,
13603,18+,6.7,
13604,,6.7,
13605,18+,3.8,
13606,16+,6.9,
13607,,5.7,
13608,18+,4.7,17%
13609,,8.1,
13610,18+,6.9,
13611,,6.5,
13612,,6.4,
13613,,5.5,
13614,,7.3,
13615,,5.5,
13616,18+,6.1,
13617,,7.8,
13618,all,7.0,
13619,,6.6,
13620,18+,6.8,
13621,18+,6.1,
13622,18+,5.1,27%
13623,18+,4.0,
13624,,6.4,
13625,18+,5.4,
13626,,8.3,
13627,all,6.3,
13628,7+,6.1,
13629,7+,6.0,9%
13630,,6.3,14%
13631,,6.3,
13632,,4.9,
13633,,7.3,
13634,13+,4.6,29%
13635,,5.9,
13636,7+,6.1,
13637,18+,5.6,42%
13638,18+,6.8,
13639,13+,5.0,22%
13640,18+,5.0,
13641,,7.4,
13642,,5.3,79%
13643,18+,4.2,
13644,18+,5.7,
13645,,6.4,
13646,,6.0,
13647,18+,5.9,
13648,18+,6.3,
13649,13+,6.2,
13650,all,5.7,
13651,,7.2,
13652,7+,5.6,
13653,,7.1,
13654,,6.8,
13655,,7.3,
13656,all,6.0,
13657,,6.8,
13658,18+,6.3,
13659,18+,6.3,
13660,,6.4,
13661,13+,8.4,
13662,18+,6.5,
13663,7+,6.1,
13664,18+,5.8,
13665,18+,6.1,
13666,,5.9,
13667,7+,6.0,
13668,18+,5.3,
13669,18+,6.0,
13670,13+,5.2,
13671,,5.3,
13672,7+,7.0,
13673,,7.2,
13674,,6.9,
13675,all,6.3,
13676,18+,5.1,
13677,,6.9,
